"name","season","competition","appearances","goals","cards","player_profile_links","Birthdate (Age)","BirthPlace","Nationality","Height","Position","Player_ID"
"ricardo pepi","2019/20","USL1 Playoffs","1","2","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2019/20","MLS","7","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2019/20","USL1","12","9","1","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2019/20","US Open Cup","2","-","1","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"sergino dest",NA,NA,NA,NA,NA,"https://www.transfermarkt.com/sergino-dest/profil/spieler/361104","Nov 3, 2000 (23)","Almere","United States","1,73 m","Left-Back",361104
"sergio dest","2016/17","U17 Div. 1 Spring","13","-","2",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2016/17","Prelim. U17","4","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2022/23","Champions League","4","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2021/22","LaLiga","21","-","3",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2021/22","Europa League","5","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2021/22","Copa del Rey","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2021/22","Champions League","4","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2020/21","LaLiga","30","2","1",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2023/24","Eredivisie","25","2","6",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2023/24","Champions League","8","-","1",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2023/24","KNVB Beker","2","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2023/24","Champions League Qu.","2","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2022/23","Serie A","8","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2022/23","Supercoppa Italiana","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2022/23","Italy Cup","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","Keuken Kampioen Divisie","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","Champions League","5","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","Champions League Qu.","3","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","Johan Cruijff Schaal","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2018/19","U19 Eredivisie","4","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2018/19","Keuken Kampioen Divisie","17","1","2",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2020/21","Copa del Rey","3","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2020/21","Champions League","7","1","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2020/21","Supercopa","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2020/21","Eredivisie","3","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","Eredivisie","20","-","5",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","KNVB Beker","4","2","1",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2019/20","Europa League","2","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2018/19","U19 Cup NL","1","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2017/18","U19 Eredivisie","13","2","2",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2018/19","UEFA Youth League","7","1","1",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2018/19","Preliminary round U19 Eredivisie","8","2","3",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2017/18","Preliminary round U19 Eredivisie","7","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2017/18","UEFA Youth League","2","-","-",NA,NA,NA,NA,NA,NA,NA
"sergio dest","2017/18","U19 Cup NL","1","-","-",NA,NA,NA,NA,NA,NA,NA
"tim ream","2023/24","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2023/24","EFL Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2022/23","Premier League","33","1","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2022/23","FA Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2023/24","Premier League","17","1","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2011/12","MLS","28","-","1","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2011/12","US Open Cup","1","-","1","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2010/11","MLS Cup Playoffs","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2010/11","MLS","30","1","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2010/11","US Open Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2021/22","Championship","46","1","2","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2021/22","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2020/21","Premier League","7","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2020/21","FA Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2020/21","EFL Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2019/20","Championship Play-Offs","3","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2019/20","Championship","44","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2019/20","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2018/19","Premier League","26","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2018/19","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2018/19","EFL Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2017/18","Championship Play-Offs","3","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2017/18","Championship","44","1","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2017/18","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2016/17","Championship Play-Offs","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2016/17","Championship","34","1","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2016/17","FA Cup","3","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2016/17","EFL Cup","3","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2015/16","Championship","29","-","1","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2015/16","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2015/16","League Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2014/15","Championship","44","-","3","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2014/15","FA Cup","3","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2014/15","League Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2013/14","Championship","42","-","4","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2013/14","FA Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2013/14","U21 PL","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2013/14","League Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2012/13","Championship","15","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2012/13","FA Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2012/13","U21 PL","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2012/13","League Cup","1","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2011/12","Premier League","13","-","1","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2011/12","FA Cup","2","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"tim ream","2011/12","MLS Cup Playoffs","3","-","-","https://www.transfermarkt.com/tim-ream/profil/spieler/145466","Oct 5, 1987 (36)","St. Louis, Missouri","United States","1,86 m","Centre-Back",145466
"timothy weah","2023/24","Serie A","27","-","1","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2023/24","Italy Cup","4","1","1","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2022/23","Ligue 1","29","-","2","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2022/23","Coupe de France","3","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2021/22","Ligue 1","29","3","5","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2021/22","Champions League","5","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2021/22","Trophée des Champions","1","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2020/21","Ligue 1","28","3","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2020/21","Coupe de France","3","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2020/21","Europa League","6","2","1","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2019/20","Ligue 1","3","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","Scottish Premiership Top Six Split","2","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","SFA Cup","3","1","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","Premiership","11","3","1","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","Europa League","1","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","National 2 - Grp. C","3","2","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","Ligue 1","2","1","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2018/19","Trophée des Champions","1","1","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2017/18","Ligue 1","3","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2017/18","National 2 - Grp. B","12","2","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2017/18","Coupe de France","-","-","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2017/18","UEFA Youth League","7","1","1","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2016/17","Coupe Gambardella","2","1","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"timothy weah","2016/17","UEFA Youth League","4","3","-","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","Feb 22, 2000 (24)","New York City, New ...","United States","1,83 m","Right Midfield",370846
"tyler adams","2023/24","Premier League","2","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2023/24","EFL Cup","1","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2022/23","Premier League","24","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2022/23","FA Cup","2","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2021/22","DFB-Pokal","4","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2021/22","Bundesliga","24","-","1","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2021/22","Europa League","4","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2021/22","Champions League","5","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2020/21","DFB-Pokal","4","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2020/21","Bundesliga","27","1","1","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2020/21","Champions League","6","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2019/20","Champions League","3","1","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2019/20","Bundesliga","14","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2019/20","DFB-Pokal","-","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2018/19","DFB-Pokal","2","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2018/19","Bundesliga","10","-","2","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2018/19","MLS Cup Playoffs","4","-","1","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2018/19","MLS","27","-","3","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2018/19","US Open Cup","1","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2017/18","CONCACAF CL","6","1","1","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2017/18","MLS Cup Playoffs","3","-","1","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2017/18","MLS","24","2","3","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2017/18","US Open Cup","5","-","1","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2016/17","CONCACAF CL","3","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2016/17","USL Cup","4","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2016/17","USL","18","3","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2016/17","MLS","1","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2015/16","USL","11","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"tyler adams","2015/16","US Open Cup","1","-","-","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Feb 14, 1999 (25)","Wappingers Falls, ...","United States","1,75 m","Defensive Midfield",332705
"weston mckennie","2023/24","Serie A","32","-","7","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2023/24","Italy Cup","3","-","3","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2022/23","Premier League","19","-","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2022/23","FA Cup","1","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2022/23","Serie A","15","1","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2022/23","Italy Cup","1","-","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2022/23","Champions League","5","2","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2021/22","Serie A","21","3","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2021/22","Champions League","6","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2021/22","Italy Cup","1","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2021/22","Supercoppa Italiana","1","1","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2020/21","Serie A","34","5","2","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2020/21","Italy Cup","4","-","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2020/21","Champions League","7","1","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2020/21","Supercoppa Italiana","1","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2019/20","Bundesliga","28","3","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2019/20","DFB-Pokal","4","-","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2018/19","Bundesliga","24","1","4","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2018/19","Champions League","6","1","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2018/19","DFB-Pokal","3","-","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2017/18","Bundesliga","22","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
